FARMERS MARKET TO GO,500 WORLD WAY TSB,90045,2018-07-12,97,A
FARSI CAFE,1916 WESTWOOD BLVD,90025,2018-01-10,87,B
FARSI CAFE,1916 WESTWOOD BLVD,90025,2018-05-17,94,A
FASHION BISTRO,110 E 9TH ST AL23,90079,2018-03-27,98,A
FAT & FAT MARKET,6702 S CENTRAL AVE,90001,2018-03-29,92,A
FAT BURGER BUFFELO CAFE,3150 WILSHIRE BLVD # 116,90005,2018-01-23,93,A
FAT BURGER BUFFELO CAFE,3150 WILSHIRE BLVD # 116,90005,2018-05-10,97,A
FAT BURRITO,4504 E FLORAL DR,90022,2018-03-06,90,A
FAT SAL'S,1300 N HIGHLAND AVE,90028,2018-03-19,94,A
FAT SAL'S,972 GAYLEY AVE,90024,2018-04-17,90,A
FAT SAL'S (PREP),10965 WEYBURN AVE # #B,90024,2018-05-07,94,A
FAT TOMATO / WHIPPED LA,1429 N HIGHLAND AVE,90028,2018-02-09,90,A
FATBURGER,11275 VENICE BLVD,90066,2018-01-10,91,A
FATBURGER,12005 WILSHIRE BLVD,90025,2018-01-11,95,A
FATBURGER,8500 W 3RD ST,90048,2018-02-22,90,A
FATBURGER,11090 SANTA MONICA BLVD,90025,2018-03-05,97,A
FATBURGER,11275 VENICE BLVD,90066,2018-07-25,96,A
FATBURGER,8500 W 3RD ST,90048,2018-07-27,91,A
FATBURGER # 109,1611 N VERMONT AVE,90027,2018-03-01,94,A
FATBURGER # 109,1611 N VERMONT AVE,90027,2018-07-17,91,A
FATBURGER #1171,5867 S CENTRAL AVE #230,90001,2018-03-28,92,A
FATBURGER #1171,5867 S CENTRAL AVE #230,90001,2018-06-20,94,A
FATBURGERS,3026 S FIGUEROA ST,90007,2018-01-29,94,A
FATBURGERS,3026 S FIGUEROA ST,90007,2018-06-07,96,A
FATHER'S OFFICE,3229 HELMS AVE,90034,2018-03-20,98,A
FAULTLINE BAR,4216 MELROSE AVE,90029,2018-05-03,94,A
FEAST FROM THE EAST,1949 WESTWOOD BLVD,90025,2018-05-15,96,A
FEAST KITCHEN AND GRILL,6282 W HOLLYWOOD BLVD,90028,2018-04-02,94,A
FELI-MEX MARKET,5341 N FIGUEROA ST,90042,2018-02-06,91,A
FELI-MEX MARKET,5341 N FIGUEROA ST,90042,2018-06-20,90,A
FELIPE MARKET,4429 S AVALON BLVD,90011,2018-06-05,93,A
FENG MAO,3901 W OLYMPIC BLVD,90019,2018-02-13,90,A
FENG MAO,3901 W OLYMPIC BLVD,90019,2018-06-07,82,B
FENG MAO II,414 S WESTERN AVE #E,90020,2018-01-30,90,A
FENG MAO II,414 S WESTERN AVE #E,90020,2018-06-08,92,A
FERNAN #2,714 S HILL ST,90014,2018-06-08,96,A
FERNANDO'S BAR,3230 S CENTRAL AVE,90011,2018-04-20,92,A
FERNANDO'S MINI MARKET,380 W 38TH ST,90037,2018-03-30,97,A
FERTITTA CAFE,610 CHILD'S WAY,90089,2018-02-27,94,A
FERTITTA CAFE,610 CHILD'S WAY,90089,2018-04-26,96,A
FICKETT MARKET,711 N FICKETT ST,90033,2018-02-20,92,A
FIDEL'S PIZZA,307 N AVENUE 50,90042,2018-04-23,96,A
FIDEL'S PIZZA,307 N AVENUE 50,90042,2018-06-19,94,A
FIELD'S BAR,5201 W SUNSET BLVD,90027,2018-06-14,97,A
FIESTA FAST FOOD,5532 YORK BLVD,90042,2018-03-06,96,A
FIESTA FAST FOOD,5532 YORK BLVD,90042,2018-06-26,96,A
FIESTA MEXICANA EL PAISANO,5547 SANTA MONICA BLVD,90038,2018-02-09,92,A
FIESTA MEXICANA EL PAISANO,5547 SANTA MONICA BLVD,90038,2018-06-05,93,A
FIESTA MEXICANA JUGOS Y LICUADOS,5547 SANTA MONICA BLVD,90038,2018-02-09,93,A
FIESTA MINI MARKET,3657 POMEROY ST,90063,2018-03-29,100,A
FIGARO BISTROT,1802 N VERMONT AVE,90027,2018-02-26,90,A
FIGARO BISTROT,1802 N VERMONT AVE,90027,2018-05-09,91,A
FIGARO BISTROT,1802 N VERMONT AVE,90027,2018-07-24,90,A
FIGUEROA AUTO PLAZA,4419 N FIGUEROA ST,90065,2018-01-29,92,A
FIGUEROA MINI MARKET,5845 S FIGUEROA ST,90003,2018-06-27,90,A
FIGUEROA PHILLY,3850 S FIGUEROA ST,90037,2018-01-23,96,A
FIGUEROA PHILLY,3850 S FIGUEROA ST,90037,2018-06-12,91,A
FIGUEROA STATION,445 S FIGUEROA ST STE #60,90071,2018-04-10,98,A
FILI-MEX MARKET-BAKERY,5341 N FIGUEROA ST,90042,2018-02-06,92,A
FILIPINO BAGNET LOS ANGELES,3253 BEVERLY BLVD,90057,2018-04-09,91,A
FILIPINO BAGNET LOS ANGELES,3253 BEVERLY BLVD,90057,2018-07-18,90,A
FILIPINO BAGNET LOS ANGELES,3253 BEVERLY BLVD,90057,2018-07-25,100,A
FIN,12223 W WASHINGTON BLVD,90066,2018-02-15,90,A
FIN-MELROSE,5750 MELROSE AVE,90038,2018-06-26,98,A
FINE DISCOUNT CENTER,5906 S VERMONT AVE,90044,2018-06-07,91,A
FINE DISCOUNT CENTER,5906 S VERMONT AVE,90044,2018-06-08,100,A
FIRENZA WOOD FIRED PIZZA,300 S GRAND AVE,90071,2018-02-28,98,A
FIRENZA WOOD FIRED PIZZA,300 S GRAND AVE,90071,2018-07-10,96,A
FIRST FLOOR BAR,538 S FLOWER ST,90071,2018-05-17,98,A
FIRST STREET CUISINE,2200 E 15TH ST,90021,2018-05-14,90,A
FIRST SZECHWAN WOK,10855 LINDBROOK DR,90024,2018-04-19,90,A
FISH EIGHT BY JINPACHI,7368 MELROSE AVE,90046,2018-07-18,93,A
FISH GRILL,9618 W PICO BLVD STE #508,90035,2018-03-19,93,A
FISH GRILL,7226 BEVERLY BLVD,90036,2018-03-19,95,A
FISH MARKET NO.1,8911 S CENTRAL AVE,90002,2018-04-24,95,A
FISH MARKET NO.1,8911 S CENTRAL AVE,90002,2018-07-30,94,A
FISH ONLY,1832 E MARENGO ST,90033,2018-01-02,97,A
FISH ONLY,1832 E MARENGO ST,90033,2018-06-20,97,A
FISH TOWN MARKET,5351 S ARLINGTON AVE,90043,2018-06-22,90,A
FISH TOWN OUTLET,3723 S LA BREA AVE,90016,2018-01-25,97,A
FISH TOWN OUTLET,3723 S LA BREA AVE,90016,2018-05-31,96,A
FISHERMAN'S OUTLET,529 S CENTRAL AVE,90013,2018-04-16,98,A
FISHERMAN'S OUTLET RESTAURAN,529 S CENTRAL AVE,90013,2018-04-16,98,A
FIVE GUYS BURGERS & FRIES,735 S FIGUEROA ST STE 129,90017,2018-01-09,98,A
FIVE GUYS BURGERS & FRIES,735 S FIGUEROA ST STE 129,90017,2018-06-07,99,A
FIVE GUYS BURGERS & FRIES #1394,530 W 27TH ST # 104,90007,2018-06-03,97,A
FIVE GUYS BURGERS & FRIES #1430,5550 WILSHIRE BLVD STE D,90036,2018-04-10,98,A
FIVE STAR CHINESE FOOD,2706 N BROADWAY,90031,2018-05-16,94,A
FIVE STAR CHINESE FOOD,2706 N BROADWAY,90031,2018-07-25,90,A
FIVE STAR GAS/AUTO SERVICE,5404 YORK BLVD,90042,2018-04-10,97,A
FIVE STAR THEATRE,1822 N VERMONT AVE,90027,2018-06-21,97,A
FIX CAFE,421 W 7TH ST,90014,2018-03-30,96,A
FIX CAFE,701 S BROADWAY ST # B,90014,2018-04-17,95,A
FLAME INTERNATIONAL,11330 SANTA MONICA BLVD # #B,90025,2018-03-22,90,A
FLAME RESTAURANT,1442 WESTWOOD BLVD,90024,2018-02-06,96,A
FLAME RESTAURANT,1442 WESTWOOD BLVD,90024,2018-07-26,90,A
FLAMING PATTY'S,720 N VINE ST,90038,2018-04-02,96,A
FLAMING POT,2222 SAWTELLE BLVD,90064,2018-05-02,96,A
FLAVOR OF INDIA,7950 SUNSET BLVD # 105,90046,2018-02-01,94,A
FLAVOR OF INDIA,7950 SUNSET BLVD # 105,90046,2018-04-25,96,A
FLAVOR OF INDIA,7950 SUNSET BLVD # 105,90046,2018-07-18,90,A
FLAVORS OF THAI,1275 S UNION AVE,90015,2018-03-15,95,A
FLAVORS OF THAI,1275 S UNION AVE,90015,2018-07-26,85,B
FLEMING'S AT LA LIVE,800 W OLYMPIC BLVD STE A135,90015,2018-04-24,82,B
FLEMING'S AT LA LIVE,800 W OLYMPIC BLVD STE A135,90015,2018-05-01,97,A
FLETCHER CHEVRON,3100 N SAN FERNANDO RD,90065,2018-02-14,93,A
FLETCHER CHEVRON,3100 N SAN FERNANDO RD,90065,2018-07-26,96,A
FLIX,1201 W 5TH ST #110,90017,2018-04-30,90,A
FLOR BLANCA,4400 S BROADWAY,90037,2018-03-14,75,C
FLOR BLANCA,4400 S BROADWAY,90037,2018-03-29,92,A
FLOR BLANCA,4400 S BROADWAY,90037,2018-07-24,92,A
FLOR BLANCO REST,806 S ALVARADO ST,90057,2018-04-25,92,A
FLOR MINI MARKET,1400 E 41ST ST,90011,2018-05-11,94,A
FLORE VEGAN CUISINE,3818 W SUNSET BLVD,90027,2018-03-12,93,A
FLORE VEGAN CUISINE,3818 W SUNSET BLVD,90027,2018-06-04,94,A
FLORENCE DONUTS,1242 E FLORENCE AVE,90001,2018-03-28,91,A
FLORENCE GAS MART INC,303 W FLORENCE AVE,90003,2018-02-14,92,A
FLORENCE LIQUORS,1534 W FLORENCE AVE,90047,2018-03-22,94,A
FLORENCE PHARMACY & MEDICAL,1422 E FLORENCE AVE,90001,2018-01-10,97,A
FLORENCE VIVA,1526 E FLORENCE AVE,90001,2018-06-13,90,A
FLORENTINE GARDENS,5951 HOLLYWOOD BLVD,90028,2018-05-08,96,A
FLORENTINE LOUNGE BAR,545 S FIGUEROA ST,90071,2018-05-23,98,A
FLORENTINO JUICE BAR,11813 SANTA MONICA BLVD,90025,2018-06-21,86,B
FLOWERS MART,811 WILSHIRE BLVD STE 101,90017,2018-06-29,98,A
FLYING SEAFOOD,5056 E WHITTIER BLVD,90022,2018-01-10,78,C
FLYING SEAFOOD,5056 E WHITTIER BLVD,90022,2018-05-02,91,A
FOGO DE CHAO,800 S FIGUEROA ST # 100,90017,2018-03-16,92,A
FOGO DE CHAO,800 S FIGUEROA ST # 100,90017,2018-07-20,92,A
FOLLET BOOKESTORE #3026,1 LMU DR,90045,2018-05-02,99,A
FOLLIERO'S PIZZA AND DELI,5566 N FIGUEROA ST,90042,2018-06-20,96,A
FOO CHOW RESTAURANT,949 N HILL ST,90012,2018-02-16,91,A
FOOD,10571 W PICO BLVD,90064,2018-03-28,93,A
FOOD,10595 PICO BLVD,90064,2018-06-13,94,A
FOOD,10571 W PICO BLVD,90064,2018-07-11,94,A
FOOD 4 LESS #309,9635 LAUREL CANYON BLVD,90054,2018-04-26,94,A
FOOD 4 LESS #309,9635 LAUREL CANYON BLVD,90054,2018-04-27,95,A
FOOD 4 LESS #309,9635 LAUREL CANYON BLVD,90054,2018-06-14,95,A
FOOD 4 LESS #309,9635 LAUREL CANYON BLVD,90054,2018-07-26,94,A
FOOD 4 LESS #322,1651 E 103RD ST,90002,2018-03-13,99,A
FOOD 4 LESS #322,1651 E 103RD ST,90002,2018-06-13,99,A
FOOD 4 LESS #330,3654 E OLYMPIC BLVD,90023,2018-01-11,97,A
FOOD 4 LESS #330,3654 E OLYMPIC BLVD,90023,2018-01-11,98,A
FOOD 4 LESS #330,3654 E OLYMPIC BLVD,90023,2018-06-21,96,A
FOOD 4 LESS #344,5318 S MAIN ST,90037,2018-01-24,95,A
FOOD 4 LESS #344,5318 S MAIN ST,90037,2018-01-24,95,A
FOOD 4 LESS #344,5318 S MAIN ST,90037,2018-06-14,98,A
FOOD 4 LESS #359,1748 W JEFFERSON BLVD,90018,2018-02-02,100,A
FOOD 4 LESS #359,1748 W JEFFERSON BLVD,90018,2018-03-22,98,A
FOOD 4 LESS #359,1748 W JEFFERSON BLVD,90018,2018-06-08,98,A
FOOD 4 LESS #362,5420 W SUNSET BLVD,90027,2018-05-25,98,A
FOOD 4 LESS #362,5420 W SUNSET BLVD,90027,2018-05-25,99,A
FOOD 4 LESS #363,2750 E 1ST ST,90033,2018-01-23,95,A
FOOD 4 LESS #363,2750 E 1ST ST,90033,2018-05-30,98,A
FOOD 4 LESS #363,2750 E 1ST ST,90033,2018-05-30,99,A
FOOD 4 LESS #370,4910 E HUNTINGTON DR S,90032,2018-04-17,98,A
FOOD 4 LESS #370,4910 E HUNTINGTON DR S,90032,2018-06-07,93,A
FOOD 4 LESS #370,4910 E HUNTINGTON DR S,90032,2018-06-07,94,A
FOOD 4 LESS #375,1091 S HOOVER ST,90006,2018-02-06,97,A
FOOD 4 LESS #375,1091 S HOOVER ST,90006,2018-07-12,96,A
FOOD 4 LESS #375,1091 S HOOVER ST,90006,2018-07-12,100,A
FOOD 4 LESS #378,11840 S WILMINGTON AVE,90059,2018-04-24,100,A
FOOD 4 LESS #381,1717 S WESTERN AVE,90006,2018-02-08,95,A
FOOD 4 LESS #381,1717 S WESTERN AVE,90006,2018-02-08,94,A
FOOD 4 LESS #381,1717 S WESTERN AVE,90006,2018-02-21,98,A
FOOD 4 LESS #399,11507 S WESTERN AVE,90047,2018-03-22,92,A
FOOD 4 LESS #399,11507 S WESTERN AVE,90047,2018-03-22,97,A
FOOD 4 LESS #399,11507 S WESTERN AVE,90047,2018-07-17,97,A
FOOD 4 LESS #399,11507 S WESTERN AVE,90047,2018-07-17,96,A
FOOD 4 LESS #399,11507 S WESTERN AVE,90047,2018-07-17,93,A
FOOD 4 LESS #399 FILLING STATION,11533 S WESTERN AVE,90047,2018-07-17,100,A
FOOD 4 LESS #766,5100 N FIGUEROA ST,90042,2018-05-29,96,A
FOOD 4 LESS #766,5100 N FIGUEROA ST,90042,2018-05-29,97,A
FOOD 4 LESS #766,5100 N FIGUEROA ST,90042,2018-05-29,96,A
FOOD 4 LESS #770,1700 W 6TH ST,90017,2018-02-02,100,A
FOOD 4 LESS #770,1700 W 6TH ST,90017,2018-02-02,96,A
FOOD 4 LESS #770,1700 W 6TH ST,90017,2018-07-25,95,A
FOOD 4 LESS #770,1700 W 6TH ST,90017,2018-07-25,97,A
FOOD 4 LESS #770,1700 W 6TH ST,90017,2018-07-25,96,A
FOOD 4 LESS #777,1820 W SLAUSON AVE,90047,2018-02-21,97,A
FOOD 4 LESS #777,1820 W SLAUSON AVE,90047,2018-05-17,95,A
FOOD 4 LESS #777,1820 W SLAUSON AVE,90047,2018-05-17,95,A
FOOD AND BOUNTY,400 WORLD WAY,90045,2018-03-15,96,A
FOOD AND BOUNTY,1438 N GOWER  BLDG 10 ST BOX 56,90028,2018-03-27,98,A
FOOD AND BOUNTY,400 WORLD WAY,90045,2018-05-29,94,A
FOOD FAIR BY DIEGO,7825 BEVERLY BLVD,90036,2018-02-22,80,B
FOOD FAIR BY DIEGO,7825 BEVERLY BLVD,90036,2018-06-15,97,A
FOOD FOR LIFE INC,401 E 6TH ST,90014,2018-04-20,95,A
FOOD FOR LIFE INC,401 E 6TH ST,90014,2018-07-25,94,A
FOOD FOR LIFE INC,401 E 6TH ST,90014,2018-07-25,97,A
FOOD HAUS CAFE,2106 S OLIVE ST,90007,2018-01-09,92,A
FOOD PICNIC DAY,3250 W OLYMPIC BLVD STE 311,90006,2018-03-21,90,A
FOOD PICNIC DAY,3250 W OLYMPIC BLVD STE 311,90006,2018-07-27,96,A
FOODLAND RESTAURANT,739 S UNION AVE,90017,2018-04-17,95,A
FOOTSIES,2640 N FIGUEROA ST,90065,2018-06-15,95,A
FORAGE,3823 W SUNSET BLVD,90026,2018-03-21,92,A
FORAGE,3823 W SUNSET BLVD,90026,2018-07-10,94,A
FORD MARKET,670 S FORD BLVD,90022,2018-05-16,91,A
FORD'S FILLING STATION,500 WORLD WAY #5GF,90045,2018-01-02,97,A
FORD'S FILLING STATION,500 WORLD WAY #5GF,90045,2018-05-10,91,A
FORDS FILLING STATION,900 W OLYMPIC BLVD LBBY LOBBY,90015,2018-02-08,94,A
FORTUNE GOURMET KITCHEN,727 N BROADWAY STE 215,90012,2018-01-02,81,B
FORTUNE GOURMET KITCHEN,727 N BROADWAY STE 215,90012,2018-05-08,83,B
FORTUNE HOUSE,6031 SAN VICENTE BLVD,90036,2018-04-30,90,A
FORTY CARROTS AT BLOOMINGDALES,10250 SANTA MONICA BLVD,90067,2018-02-09,90,A
FORTY CARROTS AT BLOOMINGDALES,10250 SANTA MONICA BLVD,90067,2018-06-01,92,A
FOSTER FREEZE,2704 E WHITTIER BLVD,90023,2018-02-27,93,A
FOSTER FREEZE,2704 E WHITTIER BLVD,90023,2018-06-11,90,A
FOSTER'S FREEZE #53,4967 EAGLE ROCK BLVD,90041,2018-01-03,93,A
FOSTERS FREEZE #107,2760 FLETCHER DR,90039,2018-06-04,92,A
FOUND COFFEE,1355 COLORADO BLVD,90041,2018-05-31,97,A
FOUNDERS ALE HOUSE,8771 W PICO BLVD,90035,2018-03-08,95,A
FOUNDERS ROOM,111 S GRAND AVE # #950,90012,2018-01-05,94,A
FOUNDERS ROOM,111 S GRAND AVE # #950,90012,2018-06-07,93,A
FOUNDERS ROOM LOUNGE,111 S GRAND AVE,90012,2018-01-05,95,A
FOUNTAIN SHELL,1309 N LA BREA AVE,90028,2018-06-06,100,A
FOUR CAFE,2122 1/2 COLORADO BLVD,90041,2018-03-15,92,A
FOUR CAFE,2122 1/2 COLORADO BLVD,90041,2018-06-19,96,A
FOUR POINTS LAX-BREWSTER'S,9750 AIRPORT BLVD,90045,2018-04-05,90,A
FOUR POINTS LAX-BREWSTER'S,9750 AIRPORT BLVD,90045,2018-07-25,90,A
FOUR POINTS LAX-CAFETERIA,9750 AIRPORT BLVD,90045,2018-04-05,99,A
FOUR POINTS LAX-CAFETERIA,9750 AIRPORT BLVD,90045,2018-07-25,99,A
FOUR POINTS LAX-COMFORT,9750 AIRPORT BLVD,90045,2018-02-08,80,B
FOUR POINTS LAX-COMFORT,9750 AIRPORT BLVD,90045,2018-07-25,94,A
FOUR SEASONS HOTEL-MAIN,300 S DOHENY DR,90048,2018-03-05,98,A
FOUR SEASONS HOTEL-MAIN,300 S DOHENY DR,90048,2018-03-05,91,A
FOUR SEASONS HOTEL-MAIN,300 S DOHENY DR,90048,2018-03-05,97,A
FOUR SEASONS HOTEL-MAIN,300 S DOHENY DR,90048,2018-03-21,98,A
FOUR SEASONS HOTEL-MAIN,300 S DOHENY DR,90048,2018-06-19,93,A
FOUR SEASONS HOTEL-MAIN,300 S DOHENY DR,90048,2018-06-19,95,A
FOURSIXFOUR,464 S MAIN ST,90013,2018-03-01,94,A
FRANCOHS BAR,1903 E NADEAU ST,90001,2018-06-15,95,A
FRANCOISA BAKERY,1015 S WALL ST STE #117,90015,2018-01-08,90,A
FRANK'S,363 S FAIRFAX AVE # #A,90036,2018-03-20,92,A
FRANK'S LIQUOR,4023 W 3RD ST,90020,2018-01-29,97,A
FRANK'S LIQUOR STORE,8720 S WESTERN AVE,90047,2018-07-26,92,A
FRANKIE'S PRODUCE,4818 E OLYMPIC BLVD,90022,2018-05-14,97,A
FRANKIELUCY BAKESHOP,3116 1/2 W SUNSET BLVD,90026,2018-03-22,96,A
FRANKIELUCY BAKESHOP,3116 1/2 W SUNSET BLVD,90026,2018-07-24,98,A
FRANKIES,7228 MELROSE AVE,90046,2018-01-04,90,A
FRANKIES,7228 MELROSE AVE,90046,2018-07-26,90,A
FRANKLIN & CO TAVERN,5923 FRANKLIN AVE,90028,2018-01-29,93,A
FRANKLIN & CO TAVERN,5923 FRANKLIN AVE,90028,2018-05-29,90,A
FRANKLIN & GOWER SERVICE,6100 FRANKLIN AVE,90028,2018-03-13,97,A
FRANKS LIQUOR & MARKET,10559 SANTA MONICA BLVD,90025,2018-03-21,92,A
FRANKS MARKET,2690 WORKMAN ST,90031,2018-02-20,96,A
FRATELLI,3557 W 3RD ST,90020,2018-03-01,95,A
FRATELLI,3557 W 3RD ST,90020,2018-07-19,92,A
FRATELLI CAFE,7200 MELROSE AVE,90046,2018-03-06,92,A
FRATELLI CAFE,7200 MELROSE AVE,90046,2018-07-24,91,A
FRATERNAL ORDER OF EAGLES,13018 W WASHINGTON BLVD,90066,2018-05-02,98,A
FRED 62,1850 N VERMONT AVE,90027,2018-02-12,93,A
FRED 62,1850 N VERMONT AVE,90027,2018-05-11,96,A
FRED 62,1850 N VERMONT AVE,90027,2018-07-25,97,A
FRED'S BAKERY & DELI,2831 S ROBERTSON BLVD,90034,2018-03-14,90,A
FRED'S BURGERS,5950 S VERMONT AVE,90044,2018-02-21,91,A
FRED'S BURGERS,5950 S VERMONT AVE,90044,2018-07-31,92,A
FRED'S LIQOUR,6301 S BROADWAY,90003,2018-06-04,90,A
FREDDY SMALLS,11520 W PICO BLVD,90064,2018-05-24,91,A
FREDS 62,4655 1/2 RUSSELL AVE,90027,2018-04-05,94,A
FREDS 62,4655 1/2 RUSSELL AVE,90027,2018-06-21,100,A
FREEDMANS,2619 W SUNSET BLVD,90026,2018-04-06,96,A
FREEDMANS,2619 W SUNSET BLVD,90026,2018-07-16,97,A
FREEHAND ROOFTOP BAR AND GRILL,816 W 8TH ST,90014,2018-05-18,94,A
FREEHAND ROOFTOP BAR AND GRILL,816 W 8TH ST,90014,2018-07-27,98,A
FREEZING SUMMER,2100 W WASHINGTON BLVD,90018,2018-04-25,97,A
FRESCO COMMUNITY MARKET,5914 MONTEREY RD,90042,2018-02-20,96,A
FRESCO COMMUNITY MARKET,5914 MONTEREY RD,90042,2018-02-20,95,A
FRESCO COMMUNITY MARKET,5914 MONTEREY RD,90042,2018-04-05,97,A
FRESCO COMMUNITY MARKET,5914 MONTEREY RD,90042,2018-05-01,97,A
FRESCO COMMUNITY MARKET,5914 MONTEREY RD,90042,2018-05-01,96,A
FRESCO COMMUNITY MARKET,5914 MONTEREY RD,90042,2018-05-29,98,A
FRESH & EASY CATERING MARKET,11715 WASHINGTON PL,90066,2018-02-22,97,A
FRESH & EASY CATERING MARKET,11715 WASHINGTON PL,90066,2018-06-21,97,A
FRESH BOBA TIME,623 E 12TH ST,90015,2018-04-17,96,A
FRESH BROTHERS,11740 SAN VICENTE BLVD STE 101,90049,2018-01-24,95,A
FRESH BROTHERS,1923 N BRONSON AVE,90068,2018-02-26,95,A
FRESH BROTHERS,11740 SAN VICENTE BLVD STE 101,90049,2018-07-10,90,A
FRESH BROTHERS PIZZA,200 WORLD WAY # T235,90045,2018-01-24,90,A
FRESH BROTHERS PIZZA,200 WORLD WAY # T235,90045,2018-05-10,91,A
FRESH COAST BISTRO,10990 WILSHIRE BLVD STE 180,90024,2018-02-02,80,B
FRESH COAST BISTRO,10990 WILSHIRE BLVD STE 180,90024,2018-05-01,81,B
FRESH J THE BOX,13354 W WASHINGTON BLVD,90066,2018-05-10,90,A
FRESH ORDER GRILL,541 S SPRING ST # 132,90013,2018-04-09,97,A
FRESH ORDER GRILL,541 S SPRING ST # 132,90013,2018-06-22,98,A
FRESHWAY PIZZA,10429 VENICE BLVD,90034,2018-04-17,95,A
FRESHWAY PIZZA,10429 VENICE BLVD,90034,2018-07-17,96,A
FRIDA,10853 LINDBROOK DR,90024,2018-05-07,92,A
FRIED RICE EXPRESS,1828 MARENGO ST,90033,2018-01-02,97,A
FRIED RICE EXPRESS,1828 MARENGO ST,90033,2018-06-20,94,A
FRIENDLY MARKET,2921 E 8TH ST,90023,2018-03-29,94,A
FRIKADELLES & FRITES,6438 E WHITTIER BLVD,90022,2018-03-14,90,A
FRITZI COOP,6333 W 3RD ST STE #742,90048,2018-05-15,92,A
FROG,1550 N CAHUENGA BLVD,90028,2018-05-01,99,A
FROLIC ROOM,6245 HOLLYWOOD BLVD,90028,2018-05-14,98,A
FROM 98,2613 N BROADWAY,90031,2018-06-29,96,A
FROMA ON MELROSE,7960 MELROSE AVE,90046,2018-06-19,93,A
FRUIT AND COFFEE,1000 MAPLE AVE # 6,90015,2018-04-13,90,A
FRUTERIA PRODUCE MARKET,1252 W TEMPLE ST,90026,2018-04-17,97,A
FRY'S HOLLYWOOD SHELL,1630 N VERMONT AVE,90027,2018-02-22,94,A
FU-SHING,4152 S BROADWAY,90037,2018-02-15,91,A
FU-SHING,4152 S BROADWAY,90037,2018-07-03,90,A
FU'S PALACE,8751 W PICO BLVD,90035,2018-03-08,93,A
FUDU CHINESE GRILL CUISINE,4436 S LONG BEACH AVE,90058,2018-01-05,90,A
FUDU CHINESE GRILL CUISINE,4436 S LONG BEACH AVE,90058,2018-05-08,72,C
FUENTE RESTAURANT,5916 S VERMONT ST,90044,2018-02-22,91,A
FUGA,111 S SAN PEDRO ST,90012,2018-04-11,91,A
FUGA,111 S SAN PEDRO ST,90012,2018-06-14,95,A
FUGETSU DO,315 E 1ST ST,90012,2018-05-03,94,A
FUKUROU JAPANESE CUISINE,5103 HOLLYWOOD BLVD,90027,2018-02-13,94,A
FULL HOUSE SEAFOOD RESTAURAN,963 N HILL ST,90012,2018-02-16,93,A
FUNCOLO RESTAURANT,724 S SPRING ST STE 106,90014,2018-01-16,95,A
FUNCOLO RESTAURANT,724 S SPRING ST STE 106,90014,2018-07-20,97,A
FUNDAMENTAL,750 S GRAND AVE # 30,90017,2018-03-20,97,A
FUNDAMENTAL LA,1303 WESTWOOD BLVD,90024,2018-01-02,91,A
FUNDAMENTAL LA,1303 WESTWOOD BLVD,90024,2018-05-17,90,A
FURAIBO RESTAURANT,2068 SAWTELLE BLVD,90025,2018-04-19,96,A
FUSION BURGERS,5933 YORK BLVD,90042,2018-04-06,94,A
G & M OIL #51,2155 S ATLANTIC BLVD,90040,2018-07-12,97,A
G-GLE,1939 S SAN PEDRO ST # A,90011,2018-04-09,96,A
G&M OIL #79,256 E MANCHESTER AVE,90003,2018-06-05,97,A
GAAM,3465 W 6TH ST STE 300,90020,2018-05-29,90,A
GAAM KARAOKE,3309 W 6TH ST,90020,2018-02-20,91,A
GAAM KARAOKE,3309 W 6TH ST,90020,2018-06-08,94,A
GAAM RESTAURANT,3465 W 6TH ST # 50,90020,2018-04-13,92,A
GABE'S BAR,2965 S SEPULVEDA BLVD,90064,2018-05-23,98,A
GABRIEL'S BURGERS #3,2010 E FIRESTONE BLVD,90001,2018-01-26,90,A
GABRIEL'S BURGERS #3,2010 E FIRESTONE BLVD,90001,2018-06-18,92,A
GABY'S MEDITERRANEAN,10445 VENICE BLVD,90034,2018-04-17,94,A
GABY'S MEDITERRANEAN,10445 VENICE BLVD,90034,2018-07-17,90,A
GAGE LIQUOR,6220 S SAN PEDRO ST,90003,2018-05-10,92,A
GAGE MARKET,6225 S FIGUEROA ST,90003,2018-06-27,97,A
GAHIN KARAOKE,4031 W OLYMPIC BLVD,90019,2018-07-25,93,A
GAJU GIMBAP,833 S WESTERN AVE UNIT 39,90005,2018-03-06,93,A
GAJU SUSHI & UDON,450 S WESTERN AVE,90020,2018-03-07,95,A
GAJU SUSHI & UDON,450 S WESTERN AVE,90020,2018-07-05,94,A
GALAE THAI,3353 BARHAM BLVD,90068,2018-04-02,92,A
GALAE THAI,3353 BARHAM BLVD,90068,2018-07-24,92,A
GALBI KING,11267 NATIONAL BLVD,90064,2018-02-21,96,A
GALBI KING,11267 NATIONAL BLVD,90064,2018-06-18,97,A
GALCO'S OLD WORLD GROCERY,5702 YORK BLVD,90042,2018-05-23,95,A
GALDYS 98 CENT STORES,8028 S VERMONT AVE,90044,2018-05-07,95,A
GALERO GRILLE,555 W TEMPLE ST,90012,2018-02-01,98,A
GALERO GRILLE,555 W TEMPLE ST,90012,2018-05-18,96,A
GALLARDO'S TACO,1501 FIRESTONE BLVD,90001,2018-05-15,96,A
GALLERIA MARKET,3250 W OLYMPIC BLVD STE #100,90006,2018-01-18,99,A
